Station,JAN_Precip,JAN_Depart,FEB_Precip,FEB_Depart,MAR_Precip,MAR_Depart,APR_Precip,APR_Depart,MAY_Precip,MAY_Depart,JUN_Precip,JUN_Depart,JUL_Precip,JUL_Depart,AUG_Precip,AUG_Depart,SEP_Precip,SEP_Depart,OCT_Precip,OCT_Depart,NOV_Precip,NOV_Depart,DEC_Precip,DEC_Depart
SOLOMONS,3.33,1.22,3.31,-1.69,3.38,-1.05,1.97,-0.62,3.83,-2.13,8.4,1.53,6.44,-1.02,2.8,-1.47,2.01,-2.11,7.91,1.71,2.9,-0.48,6.8,1.71
--DIVISIONAL DATA------->,4.38,0.98,1.34,-0.65,3.04,-0.83,2.77,-0.56,3.89,-1.89,5.76,5.41,3.18,0.15,1.96,-1.72,1.73,-2.75,5.69,1.64,2.01,-0.73,5.28,2.29
UPPER SOUTHERN  04,3.9,-0.49,1.95,-1.22,2.27,-0.77,2.21,-0.78,3.83,-1.92,8.68,4.68,3.47,3.72,1.67,-0.9,1.67,-1.26,4.69,2.7,2.62,-0.74,5.06,1.64
BALTIMORE WASH INTL AP,2.6,-0.41,1.68,-0.93,2.67,-1.24,2.89,-0.95,2.15,-1.23,8.76,6.56,3.3,0.15,2.51,-1.54,1.65,-2.33,6.49,2.32,2.99,-0.66,4.91,2.0
BELTSVILLE,2.61,-0.18,2.0,-1.04,2.95,-0.8669565217391306,2.84,-0.698695652173913,2.47,-0.8852173913043478,10.92,4.98,4.5,0.12500000000000003,2.08,-1.29,1.38,-2.4854545454545462,6.04,3.73,2.87,-0.8636363636363634,5.56,1.5408695652173916
DALECARLIA RSVR,2.7,-0.32,1.68,-0.96,2.99,-0.8669565217391306,2.77,-0.698695652173913,2.4,-0.8852173913043478,9.05,4.71,7.74,0.12500000000000003,2.43,-1.88,2.73,-2.4854545454545462,7.33,2.83,2.73,-0.8636363636363634,4.78,1.5408695652173916
LAUREL 3 W,3.23,0.4376923076923077,1.96,-0.6347999999999999,2.78,-1.14,2.39,-1.63,3.21,-0.07,8.37,3.305416666666666,4.29,4.12,2.07,0.11000000000000006,1.85,-3.81,6.31,2.291304347826087,2.72,-0.66,5.39,-1.09
MARYLAND SCIENCE CENTER,3.3,0.4376923076923077,1.77,-0.6347999999999999,2.94,-0.8669565217391306,2.6,-0.698695652173913,2.67,-0.8852173913043478,9.44,3.305416666666666,6.41,0.12500000000000003,6.68,0.11000000000000006,2.32,-2.4854545454545462,4.97,2.291304347826087,3.21,-0.8636363636363634,5.45,1.5408695652173916
NATL ARBORETUM DC,0.94,2.73,2.37,-0.91,2.74,-0.85,2.89,-1.16,4.58,1.01,8.03,4.56,4.04,-0.28,2.63,3.47,0.92,-3.15,6.35,0.93,2.99,-1.16,5.16,2.02
OXON HILL,6.17,0.4376923076923077,1.94,-0.6347999999999999,3.11,-1.65,2.3,-2.15,3.89,-1.31,8.74,3.305416666666666,8.41,-0.82,7.38,0.11000000000000006,1.14,-3.07,5.05,2.291304347826087,2.88,-0.82,2.94,1.82
UPPER MARLBORO 3 NNW,5.99,2.2,2.25,-1.16,2.28,-0.8669565217391306,2.82,-0.698695652173913,3.8,-0.8852173913043478,7.69,5.79,4.96,0.12500000000000003,3.13,-2.19,1.57,-2.4854545454545462,5.88,3.78,2.58,-0.8636363636363634,5.54,1.5408695652173916
--DIVISIONAL DATA------->,5.57,0.66,2.01,-0.65,2.84,-0.48,2.47,-1.2,5.18,-1.38,9.93,-0.06,3.84,0.74,2.1,-1.05,1.36,-2.89,7.5,3.13,2.76,-0.71,5.65,2.02
NORTHERN CENTRAL  06,3.84,2.56,2.05,-0.66,2.4,-0.8669565217391306,1.76,-0.698695652173913,3.03,-0.8852173913043478,3.86,3.305416666666666,2.83,0.12500000000000003,2.35,0.11000000000000006,1.17,-2.4854545454545462,6.51,2.291304347826087,2.79,-0.8636363636363634,5.15,1.0
ABERDEEN PHILLIPS FLD,5.55,2.11,2.16,-1.15,3.1265625000000004,-0.93,2.9834375000000013,-0.71,3.2453124999999994,-1.83,7.286060606060609,2.25,4.297333333333333,0.12500000000000003,4.0415624999999995,1.61,1.5822580645161286,-2.4854545454545462,5.608437499999999,4.3,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
BRIGHTON DAM,5.32,-0.05,2.04,-0.6347999999999999,3.24,-1.14,2.51,-1.05,2.88,-1.08,5.64,3.305416666666666,4.73,1.07,5.33,0.11000000000000006,1.58,-2.89,8.05,2.291304347826087,2.88,-0.75,5.66,1.5
CONOWINGO DAM,2.61,2.52,2.256764705882353,-0.95,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,0.55,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,4.35,1.5408695652173916
CYLBURN,5.4,1.42,1.54,-0.87,2.66,-0.89,2.79,-0.6,2.32,-0.65,4.47,3.56,4.297333333333333,-0.11,4.0415624999999995,0.74,1.5822580645161286,-0.67,5.608437499999999,2.82,2.7,-1.76,5.030625000000001,0.84
DAMASCUS 3 SSW,5.02,0.4376923076923077,2.05,-0.6347999999999999,2.89,-1.15,2.48,-1.47,3.54,-0.77,7.61,3.305416666666666,5.03,-1.22,4.58,0.11000000000000006,1.44,-3.27,6.33,2.291304347826087,2.87,-0.82,5.0,2.59
EMMITSBURG 2 SE,2.71,-0.23,1.52,-1.12,1.99,-2.8,2.61,-0.69,2.77,-1.47,3.96,0.22,2.33,-0.63,5.07,2.04,0.79,-1.71,2.36,0.21,1.92,-1.29,3.59,1.77
FREDERICK 2 NNE,3.09,1.09,2.0,-0.79,3.05,-1.26,3.27,-0.71,4.23,-0.94,4.22,-0.05,3.89,-0.55,5.64,0.37,3.01,-1.82,3.25,2.94,1.91,-1.13,4.13,1.33
MILLERS 4 NE,3.97,-0.18,1.77,-0.56,2.52,-0.8669565217391306,2.15,-0.698695652173913,3.39,-0.8852173913043478,3.83,0.35,2.88,0.12500000000000003,3.6,-0.06,0.73,-2.4854545454545462,6.35,4.61,2.58,-0.8636363636363634,5.74,1.5408695652173916
SMITHSBURG 2NW,2.82,0.16,1.41,-0.94,1.43,-0.8669565217391306,2.51,-0.698695652173913,2.68,-0.8852173913043478,4.13,0.52,3.27,0.12500000000000003,2.86,1.07,2.15,-2.4854545454545462,7.67,1.83,2.13,-0.8636363636363634,4.87,1.5408695652173916
WESTMINSTER,3.26,0.4376923076923077,1.68,-0.6347999999999999,2.16,-0.8669565217391306,2.68,-0.698695652173913,3.27,-0.8852173913043478,4.04,3.305416666666666,3.09,0.12500000000000003,4.52,0.11000000000000006,1.67,-2.4854545454545462,4.91,2.291304347826087,2.14,-0.8636363636363634,4.2,1.5408695652173916
--DIVISIONAL DATA------->,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
APPALACHIAN MOUNTAIN  07,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
CUMBERLAND 2,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
FROSTBURG 2,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
SHARPSBURG 5 S,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
WILLIAMSPORT,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
--DIVISIONAL DATA------->,3.585142857142857,0.4376923076923077,2.256764705882353,-0.6347999999999999,3.1265625000000004,-0.8669565217391306,2.9834375000000013,-0.698695652173913,3.2453124999999994,-0.8852173913043478,7.286060606060609,3.305416666666666,4.297333333333333,0.12500000000000003,4.0415624999999995,0.11000000000000006,1.5822580645161286,-2.4854545454545462,5.608437499999999,2.291304347826087,2.7,-0.8636363636363634,5.030625000000001,1.5408695652173916
