Station,JAN_Precip,JAN_Depart,FEB_Precip,FEB_Depart,MAR_Precip,MAR_Depart,APR_Precip,APR_Depart,MAY_Precip,MAY_Depart,JUN_Precip,JUN_Depart,JUL_Precip,JUL_Depart,AUG_Precip,AUG_Depart,SEP_Precip,SEP_Depart,OCT_Precip,OCT_Depart,NOV_Precip,NOV_Depart,DEC_Precip,DEC_Depart
BALTIMORE WASH INTL AP,2.72,-1.45,1.58,-0.9576190476190476,5.81,1.0861904761904762,5.71,0.9694736842105264,1.98,-1.73,2.84,-1.777222222222222,3.5,-0.808,9.86,5.565789473684211,11.23,5.291666666666667,3.8,0.19823529411764707,2.38,-0.052380952380952375,5.23,0.23636363636363633
BELTSVILLE,2.91,-1.38,1.63,-0.9576190476190476,4.22,1.0861904761904762,3.24,0.9694736842105264,2.15,-2.11,1.43,-2.2,2.16,-2.05,8.76,4.86,9.09,5.291666666666667,3.68,0.19823529411764707,2.31,-0.052380952380952375,4.84,0.23636363636363633
DALECARLIA RSVR,2.04,-0.75,1.64,-1.12,5.33,1.43,3.95,0.67,2.58,-1.42,1.74,-2.09,3.31,-0.8,9.9,5.565789473684211,13.89,9.89,3.58,-0.08,2.34,-0.91,5.01,1.81
LAUREL 3 W,2.17,-0.84,2.03,-0.89,5.46,1.44,4.07,0.73,2.33,-1.48,2.25,-1.41,3.02,-1.12,10.33,6.38,11.43,7.25,3.67,0.19,2.41,-0.97,4.6,1.21
MARYLAND SCIENCE CENTER,2.81,-1.1878947368421053,2.96,-0.07,4.22,0.06,4.95,1.61,2.67,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
OXON HILL,2.81,-1.1878947368421053,2.96,-0.06,4.22,0.1,4.95,1.56,2.67,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
NATL ARBORETUM DC,2.7,-1.1878947368421053,2.25,-0.9576190476190476,3.55,1.0861904761904762,2.82,0.9694736842105264,1.69,-1.68,3.23,-1.777222222222222,2.57,-1.64,5.45,5.565789473684211,6.03,1.55,3.37,-0.02,3.93,0.73,4.36,0.95
UPPER MARLBORO 3 NNW,2.3575862068965523,-0.93,2.88,-0.45,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.72,-0.79,1.43,-3.18,3.301153846153846,-0.808,4.47,0.55,9.23,4.32,6.53,2.64,3.78,-0.09,3.5,0.06
--DIVISIONAL DATA------->,2.19,-1.1878947368421053,2.6,-0.58,5.5,1.21,4.92,1.61,2.96,-1.5316666666666667,1.2,-2.72,4.08,-0.808,10.15,6.79,9.14,5.25,4.28,0.67,3.1,-0.052380952380952375,4.3,0.79
NORTHERN EASTERN SHORE  05,2.73,-1.1878947368421053,2.74,-0.23,6.33,2.38,6.94,3.14,3.73,-1.5316666666666667,1.08,-3.27,3.98,0.34,4.3,0.7,16.46,12.2,5.04,1.56,4.9,1.1,3.54,0.23
CHESTERTOWN,2.46,-1.9,2.84,-0.9576190476190476,5.22,1.0861904761904762,6.89,0.9694736842105264,3.87,-1.43,1.57,-1.777222222222222,2.49,-0.808,8.04,5.565789473684211,11.12,5.291666666666667,5.74,0.19823529411764707,3.73,-0.052380952380952375,4.22,0.23636363636363633
--DIVISIONAL DATA------->,2.3575862068965523,-1.1878947368421053,2.36,-0.9576190476190476,5.28,1.0861904761904762,4.873333333333334,0.9694736842105264,2.63,-1.5316666666666667,0.09,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,10.99,5.291666666666667,3.83,0.19823529411764707,3.76,-0.052380952380952375,4.52,0.23636363636363633
NORTHERN CENTRAL  06,2.08,-0.87,2.49,-0.43,7.09,2.93,5.24,1.59,3.15,0.37,3.19,-0.96,2.82,-1.38,11.69,7.28,12.26,7.34,5.96,0.19823529411764707,4.94,1.18,4.58,0.69
ABERDEEN PHILLIPS FLD,1.64,-1.1878947368421053,2.31,-0.9576190476190476,5.36,1.0861904761904762,7.14,0.9694736842105264,2.54,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,3.72,5.565789473684211,10.25,5.291666666666667,4.51,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.41,0.23636363636363633
CATOCTIN MTN PARK,2.77,-1.1878947368421053,3.0,0.1,6.31,2.54,7.78,4.33,4.65,-1.5316666666666667,1.87,-1.75,1.99,-1.58,9.86,6.15,11.64,7.5,4.66,1.22,5.23,1.62,3.72,0.18
BRIGHTON DAM,0.23,-1.31,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
EMMITSBURG 2 SE,1.47,-1.42,2.53,-0.9576190476190476,4.92,1.0861904761904762,15.27,0.9694736842105264,3.67,-1.11,1.31,-1.777222222222222,1.83,-0.808,7.19,5.565789473684211,6.22,5.291666666666667,5.6,0.19823529411764707,4.82,-0.052380952380952375,3.54,0.23636363636363633
DAMASCUS 3 SSW,1.84,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.54,1.98,7.2,3.91,3.35,-1.5316666666666667,1.4,-1.777222222222222,3.81,0.1,4.99,1.35,9.73,5.71,3.7389285714285707,0.19823529411764707,5.0,1.76,3.34,0.13
CYLBURN,2.18,-1.1878947368421053,2.69,-0.23,5.78,1.75,7.67,4.14,3.51,-1.5316666666666667,1.78,-2.27,2.78,-1.18,7.16,3.32,10.7,6.37,4.75,1.24,4.65,1.03,3.91,0.41
CONOWINGO DAM,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
FREDERICK 2 NNE,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
MILLERS 4 NE,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
POTOMAC FLTR PLT,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
SMITHSBURG 2NW,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
WESTMINSTER,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
--DIVISIONAL DATA------->,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
APPALACHIAN MOUNTAIN  07,2.3575862068965523,-1.1878947368421053,2.1530000000000005,-0.9576190476190476,5.198666666666666,1.0861904761904762,4.873333333333334,0.9694736842105264,2.7360714285714285,-1.5316666666666667,2.126923076923077,-1.777222222222222,3.301153846153846,-0.808,9.292500000000002,5.565789473684211,9.185714285714285,5.291666666666667,3.7389285714285707,0.19823529411764707,3.355862068965518,-0.052380952380952375,3.7923333333333336,0.23636363636363633
